id;koatuu;name;type;oblast;raion;hromada
UA74060030380089123;7423685401;Кудлаївка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030390044232;7423688104;Кузьминське;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030400091793;7423685801;Ларинівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030410063003;7423686603;Леньків;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030420022395;7423688105;Лизунівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030430095441;7423686201;Лісконоги;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030440076451;7423687804;Ломанка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030450087938;7423681202;Лоска;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030460024486;7423686601;Мамекине;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030470043797;7423684704;Михайлівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030480086397;7423687001;Михальчина-Слобода;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030490064715;7423682403;Мовчанів;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030500098569;7423688502;Муравейник;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030510078211;7423683207;Мурав’ї;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030520034679;7423684706;Новеньке;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030530019789;7423683208;Новоселівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030540090808;7423687401;Об’єднане;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030550059699;7423687801;Орлівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030560092695;7423682404;Осове;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030570051938;7423688101;Печенюги;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030580047568;7423680802;Підгірне;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030590091782;7423689305;Полюшкине;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030600085546;7423688501;Попівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030610012116;7423680803;Прокопівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030620084940;7410590003;Путивськ;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030630010610;7423684708;Пушкарі;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030640038486;7423686202;Рогівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030650053601;7423684709;Роща;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030660085368;7423687803;Сапожків Хутір;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030670030372;7423681203;Слобідка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030680012185;7423688901;Смяч;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030690084356;7423685803;Солов’їв;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030700010717;7423684303;Стахорщина;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030710028547;7423687402;Студинка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030720031921;7423684301;Троїцьке;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030730064243;7423689804;Узруй;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030740051864;7423687403;Ушівка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030750082298;7423685804;Фаївка;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030760032633;7423684304;Форостовичі;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030770034450;7423686604;Фурсове;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030780087324;7423689301;Чайкине;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030790026172;7423685004;Чернацьке;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030800046265;7423685005;Чулатів;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030810048163;7423689801;Шептаки;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030820065654;7410590004;Юхнове;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030830048360;7423682006;Ясна Поляна;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030840012443;7423689306;Ясне;село;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060030850010347;7410590002;Красна Гірка;селище;Чернігівська;Новгород-Сіверський;Новгород-Сіверська
UA74060050010088781;7422255500;Понорниця;селище міського типу;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050020095773;7424980501;Авдіївка;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050030070420;7422284002;Великий Ліс;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050040039709;7422255503;Верба;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050050098273;7422288601;Деснянське;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050060043935;7422255501;Зелена Поляна;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050070091912;7422284003;Іваньків;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050080068419;7422284001;Криски;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050090072413;7422284502;Курилівка;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050100020513;7422284501;Мезин;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050110086862;7422255504;Осьмаки;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050120088264;7422286001;Покошичі;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050130074945;7422287001;Радичів;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050140029853;7422255502;Рихли;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050150012763;7422287401;Розльоти;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050160078726;7422288602;Сміле;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060050170057059;7424988501;Шаболтасівка;село;Чернігівська;Новгород-Сіверський;Понорницька
UA74060070010010511;7424710100;Семенівка;місто;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070020030039;7424710151;Архипівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070030079829;7424710152;Баранівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070040028099;7424710103;Березовий Гай;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070050058696;7424710153;Блешня;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070060054442;7424710104;Бобрик Другий;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070070012848;7424710105;Брониви;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070080014953;7424781503;Вільхівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070090053026;7424710106;Вільшанка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070100062936;7424710108;Галаганівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070110043470;7424710109;Гаті;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070120049252;7424710110;Грем’ячка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070130027604;7424781504;Довжик;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070140055120;7424781505;Єршов;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070150050612;7424710111;Жаданівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070160021599;7424781501;Жадове;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070170016827;7424710112;Залізний Міст;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070180088081;7424710113;Заріччя;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070190012695;7424710154;Зелений Гай;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070200011832;7424710115;Зоря;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070210099330;7424781506;Іванине;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070220044187;7424710155;Іванівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070230028324;7424710116;Калинівське;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070240079612;7424710117;Карасі;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070250059891;7424710118;Карповичі;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070260086844;7424710119;Козилівщина;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070270043018;7424710120;Костобобрів;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070280081597;7424710121;Красні Лози;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070290049329;7424710157;Кривуша;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070300087633;7424710122;Кринички;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070310085816;7424710123;Криульки;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070320064637;7424710102;Кути Другі;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070330028075;7424710124;Леонівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070340085691;7424710125;Лісківщина;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070350063850;7424710126;Лосевочка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070360068559;7424710127;Лосівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070370022446;7424710128;Лубня;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070380095180;7424710129;Луб’яне;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070390072443;7424710130;Максимихине;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070400041125;7424710158;Марс;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070410027410;7424710131;Машеве;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070420023935;7424710132;Медведівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070430038225;7424710133;Миколаївка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070440034641;7424710159;Мхи;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070450095514;7424710134;Набережне;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070460078937;7424710135;Олександрівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070470045012;7424710160;Орликівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070480047785;7424710136;Погорільці;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070490032397;7424710137;Покровське;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070500036656;7424710138;Прогрес;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070510012997;7424710161;Ракути;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070520084415;7424781507;Селище;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070530035185;7424710139;Сергіївське;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070540090145;7424710140;Стара Гутка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070550047629;7424710162;Східне;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070560017026;7424710141;Тимоновичі;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070570084899;7424710142;Тополівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070580055439;7424781508;Турове;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070590092231;7424710144;Ферубки;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070600089640;7424710145;Фроли;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070610026521;7424710163;Хандобоківка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070620067332;7424710146;Хотіївка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070630033107;7424710147;Чорний Ріг;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070640099432;7424710148;Чорнозем;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070650047315;7424710149;Шведчина;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070660067523;7424710150;Янжулівка;село;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070670017369;7424710107;Газопровідне;селище;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070680015629;7424710114;Зелена Роща;селище;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070690087114;7424710156;Іванпуть;селище;Чернігівська;Новгород-Сіверський;Семенівська
UA74060070700022149;7424710143;Угли;селище;Чернігівська;Новгород-Сіверський;Семенівська
UA74080010010035848;7421155100;Варва;селище міського типу;Чернігівська;Прилуцький;Варвинська
UA74080010020090734;7421180401;Антонівка;село;Чернігівська;Прилуцький;Варвинська
UA74080010030061640;7421183202;Берізка;село;Чернігівська;Прилуцький;Варвинська
UA74080010040018056;7421180601;Богдани;село;Чернігівська;Прилуцький;Варвинська
UA74080010050075681;7421183204;Боханів;село;Чернігівська;Прилуцький;Варвинська
UA74080010060072395;7421183205;Брагинці;село;Чернігівська;Прилуцький;Варвинська
UA74080010070055247;7421155102;Булавівщина;село;Чернігівська;Прилуцький;Варвинська
UA74080010080025191;7421155101;Воскресенське;село;Чернігівська;Прилуцький;Варвинська
UA74080010090089972;7421181201;Гнідинці;село;Чернігівська;Прилуцький;Варвинська
UA74080010100068714;7421155103;Григорівщина;село;Чернігівська;Прилуцький;Варвинська
UA74080010110038506;7421181601;Дащенки;село;Чернігівська;Прилуцький;Варвинська
UA74080010120095119;7421182001;Журавка;село;Чернігівська;Прилуцький;Варвинська
UA74080010130060785;7421155104;Калиновиця;село;Чернігівська;Прилуцький;Варвинська
UA74080010140080234;7421182002;Кулишівка;село;Чернігівська;Прилуцький;Варвинська
UA74080010150087247;7421183206;Кухарка;село;Чернігівська;Прилуцький;Варвинська
UA74080010160033930;7421155105;Леляки;село;Чернігівська;Прилуцький;Варвинська
UA74080010170079806;7421182901;Макіївка;село;Чернігівська;Прилуцький;Варвинська
UA74080010180075008;7421183207;Макушиха;село;Чернігівська;Прилуцький;Варвинська
UA74080010190011535;7421183208;Мармизівка;село;Чернігівська;Прилуцький;Варвинська
UA74080010200041098;7421181602;Мудре;село;Чернігівська;Прилуцький;Варвинська
UA74080010210010695;7421183201;Озеряни;село;Чернігівська;Прилуцький;Варвинська
UA74080010220070602;7421183601;Остапівка;село;Чернігівська;Прилуцький;Варвинська
UA74080010230010313;7421184001;Світличне;село;Чернігівська;Прилуцький;Варвинська
UA74080010240066375;7421180604;Сіриків;село;Чернігівська;Прилуцький;Варвинська
UA74080010250040073;7421155107;Сіряківщина;село;Чернігівська;Прилуцький;Варвинська
UA74080010260041995;7421183203;Тонка;село;Чернігівська;Прилуцький;Варвинська
UA74080010270062464;7421183209;Хортиця;село;Чернігівська;Прилуцький;Варвинська
UA74080010280037643;7421184005;Ященків;село;Чернігівська;Прилуцький;Варвинська
UA74080010290087954;7421184003;Рубанів;селище;Чернігівська;Прилуцький;Варвинська
UA74080010300039181;7421155106;Саверське;селище;Чернігівська;Прилуцький;Варвинська
UA74080030010061043;7421710100;Ічня;місто;Чернігівська;Прилуцький;Ічнянська
UA74080030020059230;7421710103;Дружба;селище міського типу;Чернігівська;Прилуцький;Ічнянська
UA74080030030050801;7421710101;Августівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030040086443;7421710104;Андріївка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030050036136;7421710105;Бакаївка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030060062439;7421710106;Барбурське;село;Чернігівська;Прилуцький;Ічнянська
UA74080030070040480;7421710107;Безбородьків;село;Чернігівська;Прилуцький;Ічнянська
UA74080030080024196;7421710102;Безводівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030090039090;7421710108;Більмачівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030100080061;7421710109;Буди;село;Чернігівська;Прилуцький;Ічнянська
UA74080030110029209;7421710110;Бурімка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030120061858;7421710111;Веприк;село;Чернігівська;Прилуцький;Ічнянська
UA74080030130041648;7421710112;Вишнівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030140044588;7421710113;Воронівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030150065309;7421710114;Гейці;село;Чернігівська;Прилуцький;Ічнянська
UA74080030160057359;7421710115;Гмирянка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030170010649;7421710116;Городня;село;Чернігівська;Прилуцький;Ічнянська
UA74080030180064859;7421710117;Грабів;село;Чернігівська;Прилуцький;Ічнянська
UA74080030190032414;7421710118;Гужівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030200089511;7421710119;Дзюбівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030210062430;7421788002;Довбні;село;Чернігівська;Прилуцький;Ічнянська
UA74080030220021680;7421710120;Дорогинка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030230078944;7421710121;Заудайка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030240017484;7421710122;Зінченкове;село;Чернігівська;Прилуцький;Ічнянська
UA74080030250051214;7421710123;Івангород;село;Чернігівська;Прилуцький;Ічнянська
UA74080030260015044;7421710124;Іржавець;село;Чернігівська;Прилуцький;Ічнянська
UA74080030270099429;7421710125;Іценків;село;Чернігівська;Прилуцький;Ічнянська
UA74080030280056293;7421710126;Киколи;село;Чернігівська;Прилуцький;Ічнянська
UA74080030290089056;7421710128;Комарівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030300071275;7421710129;Коршаки;село;Чернігівська;Прилуцький;Ічнянська
UA74080030310074439;7421710130;Крупичполе;село;Чернігівська;Прилуцький;Ічнянська
UA74080030320074749;7421710132;Лучківка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030330098107;7421788003;Максимівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030340075127;7421710133;Монастирище;село;Чернігівська;Прилуцький;Ічнянська
UA74080030350074012;7421710134;Нова Ольшана;село;Чернігівська;Прилуцький;Ічнянська
UA74080030360026445;7421710135;Новий Поділ;село;Чернігівська;Прилуцький;Ічнянська
UA74080030370049496;7421710136;Однольків;село;Чернігівська;Прилуцький;Ічнянська
UA74080030380013309;7421710137;Ольшана;село;Чернігівська;Прилуцький;Ічнянська
UA74080030390027883;7421710138;Пелюхівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030400096649;7421710139;Припутні;село;Чернігівська;Прилуцький;Ічнянська
UA74080030410096922;7421788001;Рожнівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030420081590;7421710140;Сваричівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030430068327;7421710141;Сезьки;село;Чернігівська;Прилуцький;Ічнянська
UA74080030440099572;7421710142;Селихів;село;Чернігівська;Прилуцький;Ічнянська
UA74080030450066173;7421710143;Ступаківка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030460063087;7421710144;Тарасівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030470034174;7421710145;Тишківка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030480070386;7421710146;Томашівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030490049357;7421710147;Хаєнки;село;Чернігівська;Прилуцький;Ічнянська
UA74080030500021220;7421710148;Червоне;село;Чернігівська;Прилуцький;Ічнянська
UA74080030510065647;7421710149;Шиловичі;село;Чернігівська;Прилуцький;Ічнянська
UA74080030520021184;7421710150;Щурівка;село;Чернігівська;Прилуцький;Ічнянська
UA74080030530089723;7421710127;Коломійцеве;селище;Чернігівська;Прилуцький;Ічнянська
UA74080030540040776;7421710131;Куликівка;селище;Чернігівська;Прилуцький;Ічнянська
UA74080050010027060;7424155400;Ладан;селище міського типу;Чернігівська;Прилуцький;Ладанська
UA74080050020025814;7424183703;Голубівка;село;Чернігівська;Прилуцький;Ладанська
UA74080050030033797;7424183701;Івківці;село;Чернігівська;Прилуцький;Ладанська
UA74080050040026496;7424184301;Красляни;село;Чернігівська;Прилуцький;Ладанська
UA74080050050072782;7424184302;Лиски;село;Чернігівська;Прилуцький;Ладанська
UA74080050060060390;7424155401;Подище;село;Чернігівська;Прилуцький;Ладанська
UA74080050070085496;7424184303;Рибці;село;Чернігівська;Прилуцький;Ладанська
UA74080070010071933;7424155600;Линовиця;селище міського типу;Чернігівська;Прилуцький;Линовицька
UA74080070020015543;7424180901;Богданівка;село;Чернігівська;Прилуцький;Линовицька
UA74080070030013053;7424155601;Бубнівщина;село;Чернігівська;Прилуцький;Линовицька
UA74080070040012618;7424180902;Глинщина;село;Чернігівська;Прилуцький;Линовицька
UA74080070050011489;7424155602;Даньківка;село;Чернігівська;Прилуцький;Линовицька
UA74080070060030984;7424155603;Лутайка;село;Чернігівська;Прилуцький;Линовицька
UA74080070070090093;7424155604;Мокляки;село;Чернігівська;Прилуцький;Линовицька
UA74080070080094583;7424155605;Мохнівка;село;Чернігівська;Прилуцький;Линовицька
UA74080070090059264;7424155606;Нетягівщина;село;Чернігівська;Прилуцький;Линовицька
UA74080070100064922;7424155607;Нова Гребля;село;Чернігівська;Прилуцький;Линовицька
UA74080070110016836;7424155608;Онищенків;село;Чернігівська;Прилуцький;Линовицька
UA74080070120066628;7424189402;Полонки;село;Чернігівська;Прилуцький;Линовицька
UA74080070130097753;7424155609;Стасівщина;село;Чернігівська;Прилуцький;Линовицька
UA74080070140043544;7424180903;Тополя;село;Чернігівська;Прилуцький;Линовицька
UA74080070150078875;7424180904;Турківка;село;Чернігівська;Прилуцький;Линовицька
UA74080070160084390;7424189401;Удайці;село;Чернігівська;Прилуцький;Линовицька
UA74080090010045475;7424155900;Мала Дівиця;селище міського типу;Чернігівська;Прилуцький;Малодівицька
UA74080090020094021;7424155905;Велика Дівиця;село;Чернігівська;Прилуцький;Малодівицька
UA74080090030033322;7424155906;Дмитрівка;село;Чернігівська;Прилуцький;Малодівицька
UA74080090040089561;7424155907;Заудайка;село;Чернігівська;Прилуцький;Малодівицька
UA74080090050059403;7424155902;Новий Лад;село;Чернігівська;Прилуцький;Малодівицька
UA74080090060059871;7424155908;Обичів;село;Чернігівська;Прилуцький;Малодівицька
UA74080090070049318;7424155903;Перше Травня;село;Чернігівська;Прилуцький;Малодівицька
UA74080090080028279;7424155909;Петрівка;село;Чернігівська;Прилуцький;Малодівицька
UA74080090090067364;7424155910;Радьківка;село;Чернігівська;Прилуцький;Малодівицька
UA74080090100083780;7424155911;Світанкове;село;Чернігівська;Прилуцький;Малодівицька
UA74080090110012907;7424155912;Товкачівка;село;Чернігівська;Прилуцький;Малодівицька
UA74080090120053290;7424155904;Шевченка;село;Чернігівська;Прилуцький;Малодівицька
UA74080110010079684;7421755700;Парафіївка;селище міського типу;Чернігівська;Прилуцький;Парафіївська
UA74080110020045551;7421788503;Барвінкове;село;Чернігівська;Прилуцький;Парафіївська
UA74080110030048294;7421781201;Бережівка;село;Чернігівська;Прилуцький;Парафіївська
UA74080110040080412;7421755704;Боярщина;село;Чернігівська;Прилуцький;Парафіївська
UA74080110050017381;7421788505;Верескуни;село;Чернігівська;Прилуцький;Парафіївська
UA74080110060065864;7421755705;Власівка;село;Чернігівська;Прилуцький;Парафіївська
UA74080110070095178;7421755706;Загін;село;Чернігівська;Прилуцький;Парафіївська
UA74080110080084024;7421755707;Зоцівка;село;Чернігівська;Прилуцький;Парафіївська
UA74080110090062781;7421755708;Іваниця;село;Чернігівська;Прилуцький;Парафіївська
UA74080110100053400;7421755710;Ковтунівка;село;Чернігівська;Прилуцький;Парафіївська
UA74080110110059736;7421755711;Купина;село;Чернігівська;Прилуцький;Парафіївська
UA74080110120072677;7421755712;Лисогори;село;Чернігівська;Прилуцький;Парафіївська
UA74080110130083899;7421755713;Мартинівка;село;Чернігівська;Прилуцький;Парафіївська
UA74080110140050761;7421755714;Петрушівка;село;Чернігівська;Прилуцький;Парафіївська
UA74080110150090573;7421755715;Проліски;село;Чернігівська;Прилуцький;Парафіївська
UA74080110160060768;7421755716;Хаїха;село;Чернігівська;Прилуцький;Парафіївська
UA74080110170047032;7421755718;Южне;село;Чернігівська;Прилуцький;Парафіївська
UA74080110180095456;7421755709;Качанівка;селище;Чернігівська;Прилуцький;Парафіївська
UA74080110190095490;7421755702;Лугове;селище;Чернігівська;Прилуцький;Парафіївська
UA74080110200068323;7421755703;Софіївка;селище;Чернігівська;Прилуцький;Парафіївська
UA74080110210090525;7421788501;Тростянець;селище;Чернігівська;Прилуцький;Парафіївська
UA74080110220051743;7421755717;Шевченка;селище;Чернігівська;Прилуцький;Парафіївська
UA74080130010045104;7410700000;Прилуки;місто;Чернігівська;Прилуцький;Прилуцька
UA74080150010087049;7425155100;Срібне;селище міського типу;Чернігівська;Прилуцький;Срібнянська
UA74080150020098715;7425155103;Дігтярі;селище міського типу;Чернігівська;Прилуцький;Срібнянська
UA74080150030014245;7425155104;Антішки;село;Чернігівська;Прилуцький;Срібнянська
UA74080150040044007;7425155101;Артеменків;село;Чернігівська;Прилуцький;Срібнянська
UA74080150050071212;7425182001;Васьківці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150060054750;7425155105;Васюків;село;Чернігівська;Прилуцький;Срібнянська
UA74080150070046114;7425155106;Галка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150080022753;7425155107;Гнатівка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150090016557;7425155108;Горобіївка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150100049574;7425155109;Гриціївка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150110043035;7425155110;Гурбинці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150120078987;7425155111;Дейманівка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150130025599;7425155112;Іванківці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150140018199;7425155113;Калюжинці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150150017201;7425155114;Карпилівка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150160022412;7425155115;Кути;село;Чернігівська;Прилуцький;Срібнянська
UA74080150170042541;7425155116;Лебединці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150180062896;7425155117;Лозове;село;Чернігівська;Прилуцький;Срібнянська
UA74080150190045622;7425155102;Никонівка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150200016960;7425155118;Олексинці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150210023083;7425155119;Побочіївка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150220085003;7425155120;Поділ;село;Чернігівська;Прилуцький;Срібнянська
UA74080150230072819;7425155121;Поетин;село;Чернігівська;Прилуцький;Срібнянська
UA74080150240066116;7425155122;Савинці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150250066805;7425155123;Сокиринці;село;Чернігівська;Прилуцький;Срібнянська
UA74080150260023995;7425155124;Точене;село;Чернігівська;Прилуцький;Срібнянська
UA74080150270035828;7425155125;Тростянець;село;Чернігівська;Прилуцький;Срібнянська
UA74080150280074549;7425155126;Харитонівка;село;Чернігівська;Прилуцький;Срібнянська
UA74080150290064407;7425155127;Хукалівка;село;Чернігівська;Прилуцький;Срібнянська
UA74080170010023549;7424188801;Сухополова;село;Чернігівська;Прилуцький;Сухополов’янська
UA74080170020080805;7424188806;Бажанівка;село;Чернігівська;Прилуцький;Сухополов’янська
